Time (s),Thrust (N),Mass Flow Rate (kg/s)
0.0118,271.1609350649351,0.14946335233079433
0.0119,273.4589090909091,0.15072999090986888
0.012,275.75688311688316,0.1519966294889434
0.012100000000000001,278.0548571428572,0.15326326806801796
0.0122,280.3528311688312,0.15452990664709246
0.0123,282.65080519480523,0.15579654522616698
0.012400000000000001,284.9487792207793,0.15706318380524154
0.0125,287.24675324675326,0.15832982238431603
0.0126,289.5447272727273,0.15959646096339059
0.012700000000000001,291.84270129870134,0.1608630995424651
0.0128,294.1406753246754,0.16212973812153966
0.0129,296.43864935064937,0.16339637670061416
0.013000000000000001,298.7366233766234,0.16466301527968868
0.0131,301.03459740259746,0.16592965385876324
0.0132,303.33257142857144,0.16719629243783773
0.013300000000000001,305.6305454545455,0.1684629310169123
0.0134,307.9285194805195,0.1697295695959868
0.0135,310.2264935064935,0.1709962081750613
