Time (s),Thrust (N)
1.2589000000000001,2041.1358887545346
1.2590000000000001,2041.1449576783555
1.2591,2041.1540266021766
1.2592,2041.1630955259977
1.2593,2041.1721644498186
1.2594,2041.1812333736398
1.2595,2041.1903022974607
1.2596,2041.1993712212818
1.2597,2041.208440145103
1.2598,2041.2175090689238
1.2599,2041.226577992745
1.26,2041.2356469165659
1.2601,2041.244715840387
1.2602,2041.253784764208
1.2603,2041.262853688029
1.2604,2041.2719226118502
1.2605,2041.280991535671
1.2606000000000002,2041.2900604594922
1.2607000000000002,2041.2991293833134
1.2608000000000001,2041.3081983071343
1.2609000000000001,2041.3172672309554
1.2610000000000001,2041.3263361547763
1.2611,2041.3354050785974
1.2612,2041.3444740024183
1.2613,2041.3535429262395
1.2614,2041.3626118500606
1.2615,2041.3716807738815
1.2616,2041.3807496977026
1.2617,2041.3898186215235
1.2618,2041.3988875453447
1.2619,2041.4079564691658
1.262,2041.4170253929867
1.2621,2041.4260943168078
1.2622,2041.4351632406288
1.2623,2041.4442321644499
1.2624,2041.453301088271
1.2625,2041.462370012092
1.2626000000000002,2041.471438935913
1.2627000000000002,2041.480507859734
1.2628000000000001,2041.489576783555
1.2629000000000001,2041.4986457073762
1.2630000000000001,2041.5077146311971
1.2631000000000001,2041.5167835550183
1.2632,2041.5258524788392
1.2633,2041.5349214026603
1.2634,2041.5439903264812
1.2635,2041.5530592503023
1.2636,2041.5621281741235
1.2637,2041.5711970979444
1.2638,2041.5802660217655
1.2639,2041.5893349455864
1.264,2041.5984038694075
1.2641,2041.6074727932287
1.2642,2041.6165417170496
1.2643,2041.6256106408707
1.2644,2041.6346795646916
1.2645,2041.6437484885128
1.2646000000000002,2041.652817412334
1.2647000000000002,2041.6618863361548
1.2648000000000001,2041.670955259976
1.2649000000000001,2041.6800241837968
1.2650000000000001,2041.689093107618
1.2651000000000001,2041.698162031439
1.2652,2041.70723095526
1.2653,2041.7162998790811
1.2654,2041.725368802902
1.2655,2041.7344377267232
1.2656,2041.743506650544
1.2657,2041.7525755743652
1.2658,2041.7616444981863
1.2659,2041.7707134220072
1.266,2041.7797823458284
1.2661,2041.7888512696493
1.2662,2041.7979201934704
1.2663,2041.8069891172916
1.2664,2041.8160580411125
1.2665,2041.8251269649336
1.2666000000000002,2041.8341958887545
1.2667000000000002,2041.8432648125756
1.2668000000000001,2041.8523337363968
1.2669000000000001,2041.8614026602177
1.2670000000000001,2041.8704715840388
1.2671000000000001,2041.8795405078597
1.2672,2041.8886094316808
1.2673,2041.897678355502
1.2674,2041.9067472793229
1.2675,2041.915816203144
1.2676,2041.924885126965
1.2677,2041.933954050786
1.2678,2041.9430229746072
1.2679,2041.952091898428
1.268,2041.9611608222492
1.2681,2041.9702297460701
1.2682,2041.9792986698913
1.2683,2041.9883675937122
1.2684,2041.9974365175333
1.2685,2042.0065054413544
1.2686,2042.0155743651753
1.2687000000000002,2042.0246432889965
1.2688000000000001,2042.0337122128176
1.2689000000000001,2042.0427811366385
1.2690000000000001,2042.0518500604596
1.2691000000000001,2042.0609189842805
1.2692,2042.0699879081017
1.2693,2042.0790568319226
1.2694,2042.0881257557437
1.2695,2042.0971946795648
1.2696,2042.1062636033857
1.2697,2042.1153325272069
1.2698,2042.1244014510278
1.2699,2042.133470374849
1.27,2042.14253929867
1.2701,2042.151608222491
1.2702,2042.160677146312
1.2703,2042.169746070133
1.2704,2042.1788149939541
1.2705,2042.1878839177753
1.2706,2042.1969528415962
1.2707000000000002,2042.2060217654173
1.2708000000000002,2042.2150906892382
1.2709000000000001,2042.2241596130593
1.2710000000000001,2042.2332285368805
1.2711000000000001,2042.2422974607014
1.2712,2042.2513663845225
1.2713,2042.2604353083434
1.2714,2042.2695042321645
1.2715,2042.2785731559854
1.2716,2042.2876420798066
1.2717,2042.2967110036277
1.2718,2042.3057799274486
1.2719,2042.3148488512697
1.272,2042.3239177750906
1.2721,2042.3329866989118
1.2722,2042.342055622733
1.2723,2042.3511245465538
1.2724,2042.360193470375
1.2725,2042.3692623941959
1.2726,2042.378331318017
1.2727000000000002,2042.3874002418381
1.2728000000000002,2042.396469165659
1.2729000000000001,2042.4055380894802
1.2730000000000001,2042.414607013301
1.2731000000000001,2042.4236759371222
1.2732,2042.4327448609433
1.2733,2042.4418137847642
1.2734,2042.4508827085854
1.2735,2042.4599516324063
1.2736,2042.4690205562274
1.2737,2042.4780894800483
1.2738,2042.4871584038694
1.2739,2042.4962273276906
1.274,2042.5052962515115
1.2741,2042.5143651753326
1.2742,2042.5234340991535
1.2743,2042.5325030229747
1.2744,2042.5415719467958
1.2745,2042.5506408706167
1.2746,2042.5597097944378
1.2747000000000002,2042.5687787182587
1.2748000000000002,2042.5778476420799
1.2749000000000001,2042.586916565901
1.2750000000000001,2042.595985489722
1.2751000000000001,2042.605054413543
1.2752000000000001,2042.614123337364
1.2753,2042.623192261185
1.2754,2042.6322611850062
1.2755,2042.641330108827
1.2756,2042.6503990326482
1.2757,2042.6594679564691
1.2758,2042.6685368802903
1.2759,2042.6776058041114
1.276,2042.6866747279323
1.2761,2042.6957436517534
1.2762,2042.7048125755744
1.2763,2042.7138814993955
1.2764,2042.7229504232164
1.2765,2042.7320193470375
1.2766,2042.7410882708587
1.2767000000000002,2042.7501571946796
1.2768000000000002,2042.7592261185007
1.2769000000000001,2042.7682950423218
1.2770000000000001,2042.7773639661427
1.2771000000000001,2042.7864328899639
1.2772000000000001,2042.7955018137848
1.2773,2042.804570737606
1.2774,2042.8136396614268
1.2775,2042.822708585248
1.2776,2042.831777509069
1.2777,2042.84084643289
1.2778,2042.849915356711
1.2779,2042.858984280532
1.278,2042.8680532043531
1.2781,2042.8771221281743
1.2782,2042.8861910519952
1.2783,2042.8952599758163
1.2784,2042.9043288996372
1.2785,2042.9133978234584
1.2786,2042.9224667472795
1.2787000000000002,2042.9315356711004
1.2788000000000002,2042.9406045949215
1.2789000000000001,2042.9496735187424
1.2790000000000001,2042.9587424425636
1.2791000000000001,2042.9678113663847
1.2792000000000001,2042.9768802902056
1.2793,2042.9859492140267
1.2794,2042.9950181378476
1.2795,2043.0040870616688
1.2796,2043.0131559854897
1.2797,2043.0222249093108
1.2798,2043.031293833132
1.2799,2043.0403627569528
1.28,2043.049431680774
1.2801,2043.0585006045949
1.2802,2043.067569528416
1.2803,2043.0766384522371
1.2804,2043.085707376058
1.2805,2043.0947762998792
1.2806,2043.1038452237
1.2807000000000002,2043.1129141475212
1.2808000000000002,2043.1219830713424
1.2809000000000001,2043.1310519951633
1.2810000000000001,2043.1401209189844
1.2811000000000001,2043.1491898428053
1.2812000000000001,2043.1582587666264
1.2813,2043.1673276904476
1.2814,2043.1763966142685
1.2815,2043.1854655380896
1.2816,2043.1945344619105
1.2817,2043.2036033857316
1.2818,2043.2126723095525
1.2819,2043.2217412333737
1.282,2043.2308101571948
1.2821,2043.2398790810157
1.2822,2043.2489480048368
1.2823,2043.2580169286578
1.2824,2043.2670858524789
1.2825,2043.2761547763
1.2826,2043.285223700121
1.2827,2043.294292623942
1.2828000000000002,2043.303361547763
1.2829000000000002,2043.312430471584
1.2830000000000001,2043.3214993954052
1.2831000000000001,2043.3305683192261
1.2832000000000001,2043.3396372430473
1.2833,2043.3487061668682
1.2834,2043.3577750906893
1.2835,2043.3668440145104
1.2836,2043.3759129383313
1.2837,2043.3849818621525
1.2838,2043.3940507859734
1.2839,2043.4031197097945
1.284,2043.4121886336156
1.2841,2043.4212575574365
1.2842,2043.4303264812577
1.2843,2043.4393954050786
1.2844,2043.4484643288997
1.2845,2043.4575332527206
1.2846,2043.4666021765418
1.2847,2043.475671100363
1.2848000000000002,2043.4847400241838
1.2849000000000002,2043.493808948005
1.2850000000000001,2043.5028778718258
1.2851000000000001,2043.511946795647
1.2852000000000001,2043.521015719468
1.2853,2043.530084643289
1.2854,2043.5391535671101
1.2855,2043.548222490931
1.2856,2043.5572914147522
1.2857,2043.5663603385733
1.2858,2043.5754292623942
1.2859,2043.5844981862153
1.286,2043.5935671100362
1.2861,2043.6026360338574
1.2862,2043.6117049576785
1.2863,2043.6207738814994
1.2864,2043.6298428053205
1.2865,2043.6389117291415
1.2866,2043.6479806529626
1.2867,2043.6570495767835
1.2868000000000002,2043.6661185006046
1.2869000000000002,2043.6751874244258
1.2870000000000001,2043.6842563482467
1.2871000000000001,2043.6933252720678
1.2872000000000001,2043.7023941958887
1.2873,2043.7114631197098
1.2874,2043.720532043531
1.2875,2043.7296009673519
1.2876,2043.738669891173
1.2877,2043.747738814994
1.2878,2043.756807738815
1.2879,2043.7658766626362
1.288,2043.774945586457
1.2881,2043.7840145102782
1.2882,2043.7930834340991
1.2883,2043.8021523579202
1.2884,2043.8112212817414
1.2885,2043.8202902055623
1.2886,2043.8293591293834
1.2887,2043.8384280532043
1.2888000000000002,2043.8474969770255
1.2889000000000002,2043.8565659008466
1.2890000000000001,2043.8656348246675
1.2891000000000001,2043.8747037484886
1.2892000000000001,2043.8837726723095
1.2893000000000001,2043.8928415961307
1.2894,2043.9019105199518
1.2895,2043.9109794437727
1.2896,2043.9200483675938
1.2897,2043.9291172914147
1.2898,2043.9381862152359
1.2899,2043.9472551390568
1.29,2043.956324062878
1.2901,2043.965392986699
1.2902,2043.97446191052
1.2903,2043.983530834341
1.2904,2043.992599758162
1.2905,2044.0016686819831
1.2906,2044.0107376058043
1.2907,2044.0198065296252
1.2908000000000002,2044.0288754534463
1.2909000000000002,2044.0379443772672
1.2910000000000001,2044.0470133010883
1.2911000000000001,2044.0560822249095
1.2912000000000001,2044.0651511487304
1.2913000000000001,2044.0742200725515
1.2914,2044.0832889963724
1.2915,2044.0923579201935
1.2916,2044.1014268440147
1.2917,2044.1104957678356
1.2918,2044.1195646916567
1.2919,2044.1286336154776
1.292,2044.1377025392987
1.2921,2044.1467714631199
1.2922,2044.1558403869408
1.2923,2044.164909310762
1.2924,2044.1739782345828
1.2925,2044.183047158404
1.2926,2044.1921160822249
1.2927,2044.201185006046
1.2928000000000002,2044.2102539298671
1.2929000000000002,2044.219322853688
1.2930000000000001,2044.2283917775092
1.2931000000000001,2044.23746070133
1.2932000000000001,2044.2465296251512
1.2933000000000001,2044.2555985489723
1.2934,2044.2646674727932
1.2935,2044.2737363966144
1.2936,2044.2828053204353
1.2937,2044.2918742442564
1.2938,2044.3009431680775
1.2939,2044.3100120918984
1.294,2044.3190810157196
1.2941,2044.3281499395405
1.2942,2044.3372188633616
1.2943,2044.3462877871827
1.2944,2044.3553567110037
1.2945,2044.3644256348248
1.2946,2044.3734945586457
1.2947,2044.3825634824668
1.2948000000000002,2044.391632406288
1.2949000000000002,2044.4007013301089
1.2950000000000002,2044.40977025393
1.2951000000000001,2044.418839177751
1.2952000000000001,2044.427908101572
1.2953000000000001,2044.436977025393
1.2954,2044.446045949214
1.2955,2044.4551148730352
1.2956,2044.464183796856
1.2957,2044.4732527206772
1.2958,2044.4823216444981
1.2959,2044.4913905683193
1.296,2044.5004594921404
1.2961,2044.5095284159613
1.2962,2044.5185973397824
1.2963,2044.5276662636034
1.2964,2044.5367351874245
1.2965,2044.5458041112456
1.2966,2044.5548730350665
1.2967,2044.5639419588877
1.2968,2044.5730108827086
1.2969000000000002,2044.5820798065297
1.2970000000000002,2044.5911487303508
1.2971000000000001,2044.6002176541717
1.2972000000000001,2044.6092865779929
1.2973000000000001,2044.6183555018138
1.2974,2044.627424425635
1.2975,2044.636493349456
1.2976,2044.645562273277
1.2977,2044.654631197098
1.2978,2044.663700120919
1.2979,2044.67276904474
1.298,2044.681837968561
1.2981,2044.6909068923821
1.2982,2044.6999758162033
1.2983,2044.7090447400242
1.2984,2044.7181136638453
1.2985,2044.7271825876662
1.2986,2044.7362515114874
1.2987,2044.7453204353085
1.2988,2044.7543893591294
1.2989000000000002,2044.7634582829505
1.2990000000000002,2044.7725272067714
1.2991000000000001,2044.7815961305926
1.2992000000000001,2044.7906650544137
1.2993000000000001,2044.7997339782346
1.2994,2044.8088029020557
1.2995,2044.8178718258766
1.2996,2044.8269407496978
1.2997,2044.836009673519
1.2998,2044.8450785973398
1.2999,2044.854147521161
1.3,2044.8632164449818
1.3001,2044.872285368803
1.3002,2044.881354292624
1.3003,2044.890423216445
1.3004,2044.8994921402661
1.3005,2044.908561064087
1.3006,2044.9176299879082
1.3007,2044.926698911729
1.3008,2044.9357678355502
1.3009000000000002,2044.9448367593714
1.3010000000000002,2044.9539056831923
1.3011000000000001,2044.9629746070134
1.3012000000000001,2044.9720435308343
1.3013000000000001,2044.9811124546554
1.3014000000000001,2044.9901813784766
1.3015,2044.9992503022975
1.3016,2045.0083192261186
1.3017,2045.0173881499395
1.3018,2045.0264570737606
1.3019,2045.0355259975818
1.302,2045.0445949214027
1.3021,2045.0536638452238
1.3022,2045.0627327690447
1.3023,2045.0718016928658
1.3024,2045.080870616687
1.3025,2045.0899395405079
1.3026,2045.099008464329
1.3027,2045.10807738815
1.3028,2045.117146311971
1.3029000000000002,2045.1262152357922
1.3030000000000002,2045.135284159613
1.3031000000000001,2045.1443530834342
1.3032000000000001,2045.1534220072551
1.3033000000000001,2045.1624909310763
1.3034000000000001,2045.1715598548972
1.3035,2045.1806287787183
1.3036,2045.1896977025394
1.3037,2045.1987666263603
1.3038,2045.2078355501815
1.3039,2045.2169044740024
1.304,2045.2259733978235
1.3041,2045.2350423216446
1.3042,2045.2441112454655
1.3043,2045.2531801692867
1.3044,2045.2622490931076
1.3045,2045.2713180169287
1.3046,2045.2803869407498
1.3047,2045.2894558645708
1.3048,2045.298524788392
1.3049000000000002,2045.3075937122128
1.3050000000000002,2045.316662636034
1.3051000000000001,2045.325731559855
1.3052000000000001,2045.334800483676
1.3053000000000001,2045.343869407497
1.3054000000000001,2045.352938331318
1.3055,2045.3620072551391
1.3056,2045.3710761789603
1.3057,2045.3801451027812
1.3058,2045.3892140266023
1.3059,2045.3982829504232
1.306,2045.4073518742443
1.3061,2045.4164207980652
1.3062,2045.4254897218864
1.3063,2045.4345586457075
1.3064,2045.4436275695284
1.3065,2045.4526964933495
1.3066,2045.4617654171705
1.3067,2045.4708343409916
1.3068,2045.4799032648127
1.3069000000000002,2045.4889721886336
1.3070000000000002,2045.4980411124548
1.3071000000000002,2045.5071100362757
1.3072000000000001,2045.5161789600968
1.3073000000000001,2045.525247883918
1.3074000000000001,2045.5343168077388
1.3075,2045.54338573156
1.3076,2045.5524546553809
1.3077,2045.561523579202
1.3078,2045.5705925030231
1.3079,2045.579661426844
1.308,2045.5887303506652
1.3081,2045.597799274486
1.3082,2045.6068681983072
1.3083,2045.6159371221283
1.3084,2045.6250060459492
1.3085,2045.6340749697704
1.3086,2045.6431438935913
1.3087,2045.6522128174124
1.3088,2045.6612817412333
1.3089,2045.6703506650545
1.3090000000000002,2045.6794195888756
1.3091000000000002,2045.6884885126965
1.3092000000000001,2045.6975574365176
1.3093000000000001,2045.7066263603385
1.3094000000000001,2045.7156952841597
1.3095,2045.7247642079808
1.3096,2045.7338331318017
1.3097,2045.7429020556228
1.3098,2045.7519709794437
1.3099,2045.7610399032649
1.31,2045.770108827086
1.3101,2045.779177750907
1.3102,2045.788246674728
1.3103,2045.797315598549
1.3104,2045.80638452237
1.3105,2045.815453446191
1.3106,2045.8245223700121
1.3107,2045.8335912938333
1.3108,2045.8426602176542
1.3109,2045.8517291414753
1.3110000000000002,2045.8607980652964
1.3111000000000002,2045.8698669891173
1.3112000000000001,2045.8789359129385
1.3113000000000001,2045.8880048367594
1.3114000000000001,2045.8970737605805
1.3115,2045.9061426844014
1.3116,2045.9152116082225
1.3117,2045.9242805320437
1.3118,2045.9333494558646
1.3119,2045.9424183796857
1.312,2045.9514873035066
1.3121,2045.9605562273277
1.3122,2045.9696251511489
1.3123,2045.9786940749698
1.3124,2045.987762998791
1.3125,2045.9968319226118
1.3126,2046.005900846433
1.3127,2046.014969770254
1.3128,2046.024038694075
1.3129,2046.0331076178961
1.3130000000000002,2046.042176541717
1.3131000000000002,2046.0512454655382
1.3132000000000001,2046.0603143893593
1.3133000000000001,2046.0693833131802
1.3134000000000001,2046.0784522370013
1.3135000000000001,2046.0875211608222
1.3136,2046.0965900846434
1.3137,2046.1056590084645
1.3138,2046.1147279322854
1.3139,2046.1237968561065
1.314,2046.1328657799274
1.3141,2046.1419347037486
1.3142,2046.1510036275695
1.3143,2046.1600725513906
1.3144,2046.1691414752117
1.3145,2046.1782103990327
1.3146,2046.1872793228538
1.3147,2046.1963482466747
1.3148,2046.2054171704958
1.3149,2046.214486094317
1.3150000000000002,2046.2235550181379
1.3151000000000002,2046.232623941959
1.3152000000000001,2046.24169286578
1.3153000000000001,2046.250761789601
1.3154000000000001,2046.2598307134222
1.3155000000000001,2046.268899637243
1.3156,2046.2779685610642
1.3157,2046.287037484885
1.3158,2046.2961064087062
1.3159,2046.3051753325274
1.316,2046.3142442563483
1.3161,2046.3233131801694
1.3162,2046.3323821039903
1.3163,2046.3414510278114
1.3164,2046.3505199516324
1.3165,2046.3595888754535
1.3166,2046.3686577992746
1.3167,2046.3777267230955
1.3168,2046.3867956469167
1.3169,2046.3958645707376
1.3170000000000002,2046.4049334945587
1.3171000000000002,2046.4140024183798
1.3172000000000001,2046.4230713422007
1.3173000000000001,2046.4321402660219
1.3174000000000001,2046.4412091898428
1.3175000000000001,2046.450278113664
1.3176,2046.459347037485
1.3177,2046.468415961306
1.3178,2046.477484885127
1.3179,2046.486553808948
1.318,2046.495622732769
1.3181,2046.5046916565902
1.3182,2046.5137605804111
1.3183,2046.5228295042323
1.3184,2046.5318984280532
1.3185,2046.5409673518743
1.3186,2046.5500362756952
1.3187,2046.5591051995164
1.3188,2046.5681741233375
1.3189,2046.5772430471584
1.3190000000000002,2046.5863119709795
1.3191000000000002,2046.5953808948007
1.3192000000000002,2046.6044498186216
1.3193000000000001,2046.6135187424427
1.3194000000000001,2046.6225876662636
1.3195000000000001,2046.6316565900847
1.3196,2046.6407255139056
1.3197,2046.6497944377268
1.3198,2046.658863361548
1.3199,2046.6679322853688
1.32,2046.67700120919
1.3201,2046.6860701330108
1.3202,2046.695139056832
1.3203,2046.704207980653
1.3204,2046.713276904474
1.3205,2046.7223458282951
1.3206,2046.731414752116
1.3207,2046.7404836759372
1.3208,2046.7495525997583
1.3209,2046.7586215235792
1.3210000000000002,2046.7676904474004
1.3211000000000002,2046.7767593712213
1.3212000000000002,2046.7858282950424
1.3213000000000001,2046.7948972188635
1.3214000000000001,2046.8039661426844
1.3215000000000001,2046.8130350665056
1.3216,2046.8221039903265
1.3217,2046.8311729141476
1.3218,2046.8402418379687
1.3219,2046.8493107617896
1.322,2046.8583796856108
1.3221,2046.8674486094317
1.3222,2046.8765175332528
1.3223,2046.8855864570737
1.3224,2046.8946553808948
1.3225,2046.903724304716
1.3226,2046.9127932285369
1.3227,2046.921862152358
1.3228,2046.930931076179
1.3229,2046.94
1.323,2046.9490689238212
1.3231000000000002,2046.958137847642
1.3232000000000002,2046.9672067714632
1.3233000000000001,2046.9762756952841
1.3234000000000001,2046.9853446191053
1.3235000000000001,2046.9944135429264
1.3236,2047.0034824667473
1.3237,2047.0125513905684
1.3238,2047.0216203143893
1.3239,2047.0306892382105
1.324,2047.0397581620316
1.3241,2047.0488270858525
1.3242,2047.0578960096736
1.3243,2047.0669649334945
1.3244,2047.0760338573157
1.3245,2047.0851027811366
1.3246,2047.0941717049577
1.3247,2047.1032406287788
1.3248,2047.1123095525998
1.3249,2047.121378476421
1.325,2047.1304474002418
1.3251000000000002,2047.139516324063
1.3252000000000002,2047.148585247884
1.3253000000000001,2047.157654171705
1.3254000000000001,2047.166723095526
1.3255000000000001,2047.175792019347
1.3256000000000001,2047.1848609431681
1.3257,2047.1939298669893
1.3258,2047.2029987908102
1.3259,2047.2120677146313
1.326,2047.2211366384522
1.3261,2047.2302055622733
1.3262,2047.2392744860945
1.3263,2047.2483434099154
1.3264,2047.2574123337365
1.3265,2047.2664812575574
1.3266,2047.2755501813785
1.3267,2047.2846191051995
1.3268,2047.2936880290206
1.3269,2047.3027569528417
1.327,2047.3118258766626
1.3271000000000002,2047.3208948004838
1.3272000000000002,2047.329963724305
1.3273000000000001,2047.3390326481258
1.3274000000000001,2047.348101571947
1.3275000000000001,2047.3571704957678
1.3276000000000001,2047.366239419589
1.3277,2047.3753083434099
1.3278,2047.384377267231
1.3279,2047.3934461910521
1.328,2047.402515114873
1.3281,2047.4115840386942
1.3282,2047.420652962515
1.3283,2047.4297218863362
1.3284,2047.4387908101573
1.3285,2047.4478597339782
1.3286,2047.4569286577994
1.3287,2047.4659975816203
1.3288,2047.4750665054414
1.3289,2047.4841354292626
1.329,2047.4932043530835
1.3291000000000002,2047.5022732769046
1.3292000000000002,2047.5113422007255
1.3293000000000001,2047.5204111245466
1.3294000000000001,2047.5294800483678
1.3295000000000001,2047.5385489721887
1.3296000000000001,2047.5476178960098
1.3297,2047.5566868198307
1.3298,2047.5657557436518
1.3299,2047.574824667473
1.33,2047.5838935912939
1.3301,2047.592962515115
1.3302,2047.602031438936
1.3303,2047.611100362757
1.3304,2047.620169286578
1.3305,2047.629238210399
1.3306,2047.6383071342202
1.3307,2047.6473760580411
1.3308,2047.6564449818623
1.3309,2047.6655139056832
1.331,2047.6745828295043
1.3311000000000002,2047.6836517533254
1.3312000000000002,2047.6927206771463
1.3313000000000001,2047.7017896009675
1.3314000000000001,2047.7108585247884
1.3315000000000001,2047.7199274486095
1.3316000000000001,2047.7289963724306
1.3317,2047.7380652962515
1.3318,2047.7471342200727
1.3319,2047.7562031438936
1.332,2047.7652720677147
1.3321,2047.7743409915358
1.3322,2047.7834099153567
1.3323,2047.7924788391779
1.3324,2047.8015477629988
1.3325,2047.81061668682
1.3326,2047.8196856106408
1.3327,2047.828754534462
1.3328,2047.837823458283
1.3329,2047.846892382104
1.333,2047.8559613059251
1.3331000000000002,2047.865030229746
1.3332000000000002,2047.8740991535672
1.3333000000000002,2047.8831680773883
1.3334000000000001,2047.8922370012092
1.3335000000000001,2047.9013059250303
1.3336000000000001,2047.9103748488512
1.3337,2047.9194437726724
1.3338,2047.9285126964935
1.3339,2047.9375816203144
1.334,2047.9466505441355
1.3341,2047.9557194679564
1.3342,2047.9647883917776
1.3343,2047.9738573155987
1.3344,2047.9829262394196
1.3345,2047.9919951632407
1.3346,2048.001064087062
1.3347,2048.010133010883
1.3348,2048.0192019347037
1.3349,2048.028270858525
1.335,2048.037339782346
1.3351,2048.046408706167
1.3352000000000002,2048.0554776299878
1.3353000000000002,2048.064546553809
1.3354000000000001,2048.07361547763
1.3355000000000001,2048.082684401451
1.3356000000000001,2048.0917533252723
1.3357,2048.100822249093
1.3358,2048.109891172914
1.3359,2048.1189600967355
1.336,2048.1280290205564
1.3361,2048.1370979443773
1.3362,2048.146166868198
1.3363,2048.1552357920195
1.3364,2048.1643047158404
1.3365,2048.1733736396613
1.3366,2048.1824425634827
1.3367,2048.1915114873036
1.3368,2048.2005804111245
1.3369,2048.2096493349454
1.337,2048.218718258767
1.3371,2048.2277871825877
1.3372000000000002,2048.2368561064086
1.3373000000000002,2048.24592503023
1.3374000000000001,2048.254993954051
1.3375000000000001,2048.2640628778718
1.3376000000000001,2048.273131801693
1.3377000000000001,2048.282200725514
1.3378,2048.291269649335
1.3379,2048.300338573156
1.338,2048.309407496977
1.3381,2048.318476420798
1.3382,2048.327545344619
1.3383,2048.3366142684404
1.3384,2048.3456831922613
1.3385,2048.354752116082
1.3386,2048.363821039903
1.3387,2048.3728899637244
1.3388,2048.3819588875454
1.3389,2048.3910278113663
1.339,2048.4000967351876
1.3391,2048.4091656590085
1.3392000000000002,2048.4182345828294
1.3393000000000002,2048.427303506651
1.3394000000000001,2048.4363724304717
1.3395000000000001,2048.4454413542926
1.3396000000000001,2048.4545102781135
1.3397000000000001,2048.463579201935
1.3398,2048.4726481257558
1.3399,2048.4817170495767
1.34,2048.490785973398
1.3401,2048.499854897219
1.3402,2048.50892382104
1.3403,2048.517992744861
1.3404,2048.527061668682
1.3405,2048.536130592503
1.3406,2048.545199516324
1.3407,2048.5542684401453
1.3408,2048.563337363966
1.3409,2048.572406287787
1.341,2048.5814752116084
1.3411,2048.5905441354294
1.3412000000000002,2048.5996130592503
1.3413000000000002,2048.6086819830716
1.3414000000000001,2048.6177509068925
1.3415000000000001,2048.6268198307134
1.3416000000000001,2048.6358887545343
1.3417000000000001,2048.6449576783557
1.3418,2048.6540266021766
1.3419,2048.6630955259975
1.342,2048.672164449819
1.3421,2048.6812333736398
1.3422,2048.6903022974607
1.3423,2048.6993712212816
1.3424,2048.708440145103
1.3425,2048.717509068924
1.3426,2048.7265779927448
1.3427,2048.735646916566
1.3428,2048.744715840387
1.3429,2048.753784764208
1.343,2048.7628536880293
1.3431,2048.77192261185
1.3432000000000002,2048.780991535671
1.3433000000000002,2048.790060459492
1.3434000000000001,2048.7991293833134
1.3435000000000001,2048.8081983071343
1.3436000000000001,2048.817267230955
1.3437000000000001,2048.8263361547765
1.3438,2048.8354050785974
1.3439,2048.8444740024183
1.344,2048.8535429262397
1.3441,2048.8626118500606
1.3442,2048.8716807738815
1.3443,2048.8807496977024
1.3444,2048.889818621524
1.3445,2048.8988875453447
1.3446,2048.9079564691656
1.3447,2048.917025392987
1.3448,2048.926094316808
1.3449,2048.9351632406288
1.345,2048.9442321644497
1.3451,2048.953301088271
1.3452000000000002,2048.962370012092
1.3453000000000002,2048.971438935913
1.3454000000000002,2048.980507859734
1.3455000000000001,2048.989576783555
1.3456000000000001,2048.998645707376
1.3457000000000001,2049.0077146311974
1.3458,2049.0167835550183
1.3459,2049.025852478839
1.346,2049.03492140266
1.3461,2049.0439903264814
1.3462,2049.0530592503023
1.3463,2049.0621281741232
1.3464,2049.0711970979446
1.3465,2049.0802660217655
1.3466,2049.0893349455864
1.3467,2049.098403869408
1.3468,2049.1074727932287
1.3469,2049.1165417170496
1.347,2049.1256106408705
1.3471,2049.134679564692
1.3472000000000002,2049.1437484885128
1.3473000000000002,2049.1528174123337
1.3474000000000002,2049.161886336155
1.3475000000000001,2049.170955259976
1.3476000000000001,2049.180024183797
1.3477000000000001,2049.1890931076177
1.3478,2049.198162031439
1.3479,2049.20723095526
1.348,2049.216299879081
1.3481,2049.2253688029023
1.3482,2049.234437726723
1.3483,2049.243506650544
1.3484,2049.2525755743654
1.3485,2049.2616444981863
1.3486,2049.2707134220072
1.3487,2049.279782345828
1.3488,2049.2888512696495
1.3489,2049.2979201934704
1.349,2049.3069891172913
1.3491,2049.3160580411127
1.3492,2049.3251269649336
1.3493000000000002,2049.3341958887545
1.3494000000000002,2049.343264812576
1.3495000000000001,2049.3523337363968
1.3496000000000001,2049.3614026602177
1.3497000000000001,2049.3704715840386
1.3498,2049.37954050786
1.3499,2049.388609431681
1.35,2049.3976783555017
1.3501,2049.406747279323
1.3502,2049.415816203144
1.3503,2049.424885126965
1.3504,2049.433954050786
1.3505,2049.443022974607
1.3506,2049.452091898428
1.3507,2049.461160822249
1.3508,2049.4702297460703
1.3509,2049.4792986698913
1.351,2049.488367593712
1.3511,2049.4974365175335
1.3512,2049.5065054413544
1.3513000000000002,2049.5155743651753
1.3514000000000002,2049.5246432889962
1.3515000000000001,2049.5337122128176
1.3516000000000001,2049.5427811366385
1.3517000000000001,2049.5518500604594
1.3518000000000001,2049.5609189842808
1.3519,2049.5699879081017
1.352,2049.5790568319226
1.3521,2049.588125755744
1.3522,2049.597194679565
1.3523,2049.6062636033857
1.3524,2049.6153325272066
1.3525,2049.624401451028
1.3526,2049.633470374849
1.3527,2049.64253929867
1.3528,2049.651608222491
1.3529,2049.660677146312
1.353,2049.669746070133
1.3531,2049.678814993954
1.3532,2049.6878839177753
1.3533000000000002,2049.696952841596
1.3534000000000002,2049.706021765417
